0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000997,0.002010,0.003055,0.004147,0.005304,0.006544,0.007886,0.009351,0.010962,0.012745,0.014727,0.016938,0.019415,0.022195,0.025322,0.028844,0.032817,0.037303,0.042371,0.048102,0.054584,0.061920,0.070222,0.079622,0.090266,0.102320,0.115974,0.131439,0.148958,0.168804,0.191288,0.216761,0.245621,0.278318,0.315365,0.357339,0.404896,0.458780,0.519832,0.589007,0.667385,0.756190,0.856811,0.970820,1.099998,1.246364,1.100002,0.970827,0.856821,0.756204,0.667401,0.589028,0.519857,0.458810,0.404931,0.357379,0.315412,0.278373,0.245683,0.216832,0.191369,0.168896,0.149063,0.131558,0.116109,0.102474,0.090440,0.079820,0.070447,0.062174,0.054873,0.048429,0.042742,0.037723,0.033293,0.029383,0.025933,0.022887,0.020200,0.017828,0.015734,0.013886,0.012256,0.010816,0.009546,0.008425,0.007436,0.006562,0.005792,0.005112,0.004511,0.003981,0.003514,0.003101,0.002737,0.002415,0.002131,0.001881,0.001660,0.001465,0.001292,0.001140,0.001006,0.000888,0.000783,0.000690,0.000609,0.000537,0.000473,0.000417,0.000367,0.000323,0.000284,0.000249,0.000218,0.000191,0.000167,0.000145,0.000125,0.000108,0.000092,0.000078,0.000064,0.000052,0.000041,0.000030,0.000020,0.000010,
0.005722,0.011503,0.017400,0.023474,0.029785,0.036396,0.043371,0.050777,0.058684,0.067166,0.076299,0.086164,0.096846,0.108434,0.121023,0.134712,0.149604,0.165809,0.183438,0.202609,0.223443,0.246063,0.270592,0.297155,0.325873,0.356862,0.390229,0.426069,0.464459,0.505452,0.549067,0.595283,0.644027,0.695158,0.748454,0.803589,0.860113,0.917424,0.974732,1.031026,1.085023,1.135118,1.179318,1.215170,1.239671,1.249166,1.239707,1.215244,1.179430,1.135269,1.085216,1.031262,0.975015,0.917757,0.860502,0.804037,0.748968,0.695744,0.644692,0.596036,0.549918,0.506411,0.465539,0.427283,0.391592,0.358391,0.327587,0.299076,0.272744,0.248472,0.226139,0.205625,0.186810,0.169579,0.153818,0.139421,0.126283,0.114309,0.103405,0.093486,0.084470,0.076283,0.068853,0.062117,0.056013,0.050485,0.045484,0.040961,0.036872,0.033179,0.029844,0.026835,0.024121,0.021673,0.019468,0.017481,0.015692,0.014081,0.012632,0.011328,0.010155,0.009101,0.008153,0.007301,0.006536,0.005848,0.005230,0.004675,0.004176,0.003727,0.003324,0.002961,0.002634,0.002339,0.002074,0.001834,0.001616,0.001419,0.001239,0.001075,0.000924,0.000784,0.000655,0.000534,0.000419,0.000310,0.000204,0.000102,
0.014560,0.029199,0.043998,0.059036,0.074393,0.090147,0.106376,0.123159,0.140572,0.158690,0.177586,0.197333,0.218001,0.239655,0.262358,0.286170,0.311145,0.337332,0.364775,0.393508,0.423562,0.454957,0.487706,0.521814,0.557277,0.594086,0.632222,0.671666,0.712398,0.754402,0.797673,0.842227,0.888112,0.935424,0.984325,1.035073,1.088048,1.143798,1.203088,1.266960,1.336815,1.414507,1.502459,1.603809,1.722582,1.863905,1.722776,1.604200,1.503051,1.415306,1.337829,1.268199,1.204565,1.145528,1.090049,1.037364,0.986931,0.938369,0.891427,0.845944,0.801829,0.759038,0.717560,0.677404,0.638590,0.601146,0.565097,0.530467,0.497274,0.465529,0.435236,0.406392,0.378985,0.352998,0.328405,0.305178,0.283280,0.262673,0.243313,0.225154,0.208149,0.192249,0.177403,0.163559,0.150669,0.138680,0.127544,0.117212,0.107636,0.098771,0.090572,0.082996,0.076003,0.069554,0.063611,0.058140,0.053105,0.048477,0.044225,0.040322,0.036740,0.033455,0.030444,0.027685,0.025159,0.022845,0.020728,0.018790,0.017017,0.015393,0.013907,0.012545,0.011298,0.010153,0.009101,0.008134,0.007243,0.006419,0.005656,0.004946,0.004284,0.003662,0.003076,0.002519,0.001987,0.001473,0.000974,0.000485,
0.023591,0.047242,0.071016,0.094973,0.119174,0.143676,0.168539,0.193821,0.219576,0.245861,0.272730,0.300234,0.328426,0.357356,0.387077,0.417637,0.449088,0.481483,0.514875,0.549321,0.584882,0.621622,0.659612,0.698929,0.739658,0.781891,0.825732,0.871287,0.918675,0.968013,1.019422,1.073013,1.128879,1.187080,1.247624,1.310435,1.375321,1.441921,1.509640,1.577566,1.644362,1.708127,1.766220,1.815037,1.849730,1.863859,1.850378,1.816337,1.768184,1.710770,1.647704,1.581633,1.514464,1.447539,1.381776,1.317776,1.255907,1.196368,1.139242,1.084528,1.032174,0.982095,0.934189,0.888346,0.844456,0.802413,0.762119,0.723485,0.686431,0.650883,0.616780,0.584065,0.552689,0.522607,0.493780,0.466172,0.439751,0.414483,0.390341,0.367294,0.345314,0.324373,0.304443,0.285494,0.267499,0.250426,0.234247,0.218932,0.204449,0.190768,0.177859,0.165690,0.154231,0.143450,0.133317,0.123803,0.114877,0.106510,0.098674,0.091340,0.084482,0.078072,0.072086,0.066498,0.061284,0.056421,0.051888,0.047661,0.043722,0.040050,0.036625,0.033431,0.030450,0.027665,0.025060,0.022620,0.020331,0.018178,0.016149,0.014230,0.012409,0.010674,0.009013,0.007416,0.005871,0.004367,0.002894,0.001442,
0.030898,0.061849,0.092905,0.124121,0.155549,0.187243,0.219257,0.251646,0.284463,0.317766,0.351608,0.386047,0.421139,0.456941,0.493510,0.530901,0.569171,0.608374,0.648562,0.689785,0.732089,0.775513,0.820092,0.865851,0.912807,0.960962,1.010310,1.060826,1.112472,1.165195,1.218929,1.273597,1.329126,1.385447,1.442526,1.500382,1.559131,1.619038,1.680594,1.744614,1.812374,1.885791,1.967655,2.061944,2.174213,2.312116,2.175756,2.065039,1.972320,1.892052,1.820268,1.754186,1.691898,1.632138,1.574100,1.517304,1.461496,1.406569,1.352514,1.299380,1.247242,1.196189,1.146309,1.097681,1.050371,1.004430,0.959897,0.916794,0.875133,0.834912,0.796123,0.758748,0.722764,0.688143,0.654853,0.622861,0.592131,0.562628,0.534315,0.507155,0.481114,0.456156,0.432246,0.409352,0.387440,0.366479,0.346438,0.327286,0.308994,0.291534,0.274877,0.258995,0.243862,0.229451,0.215735,0.202689,0.190287,0.178505,0.167316,0.156698,0.146625,0.137075,0.128023,0.119447,0.111324,0.103632,0.096348,0.089452,0.082922,0.076738,0.070878,0.065324,0.060055,0.055052,0.050298,0.045772,0.041458,0.037337,0.033392,0.029606,0.025963,0.022445,0.019037,0.015722,0.012485,0.009310,0.006181,0.003083,
0.037436,0.074922,0.112506,0.150237,0.188164,0.226334,0.264795,0.303594,0.342774,0.382382,0.422458,0.463046,0.504183,0.545908,0.588257,0.631263,0.674958,0.719374,0.764538,0.810480,0.857228,0.904809,0.953257,1.002605,1.052893,1.104170,1.156493,1.209931,1.264570,1.320507,1.377862,1.436763,1.497356,1.559783,1.624177,1.690633,1.759167,1.829669,1.901814,1.974951,2.047947,2.118968,2.185183,2.242374,2.284403,2.302520,2.287289,2.248158,2.193889,2.130632,2.062618,1.992690,1.922694,1.853776,1.786598,1.721499,1.658604,1.597906,1.539326,1.482745,1.428033,1.375059,1.323708,1.273878,1.225482,1.178453,1.132736,1.088288,1.045079,1.003084,0.962286,0.922670,0.884224,0.846938,0.810802,0.775805,0.741935,0.709180,0.677524,0.646952,0.617447,0.588988,0.561557,0.535130,0.509687,0.485202,0.461654,0.439015,0.417263,0.396370,0.376313,0.357065,0.338601,0.320895,0.303923,0.287658,0.272078,0.257156,0.242868,0.229192,0.216102,0.203575,0.191589,0.180121,0.169147,0.158646,0.148596,0.138976,0.129762,0.120935,0.112474,0.104358,0.096566,0.089077,0.081873,0.074934,0.068238,0.061768,0.055503,0.049424,0.043513,0.037751,0.032118,0.026596,0.021166,0.015810,0.010509,0.005245,
0.043084,0.086207,0.129408,0.172726,0.216200,0.259868,0.303769,0.347942,0.392425,0.437258,0.482479,0.528127,0.574242,0.620864,0.668034,0.715792,0.764182,0.813246,0.863028,0.913572,0.964920,1.017117,1.070203,1.124216,1.179189,1.235146,1.292104,1.350066,1.409017,1.468926,1.529737,1.591374,1.653736,1.716706,1.780161,1.843993,1.908141,1.972650,2.037751,2.103982,2.172371,2.244680,2.323758,2.414025,2.522137,2.657876,2.526700,2.423166,2.337504,2.263075,2.195471,2.131858,2.070487,2.010348,1.950913,1.891969,1.833484,1.775534,1.718241,1.661745,1.606178,1.551655,1.498269,1.446090,1.395167,1.345528,1.297189,1.250149,1.204400,1.159926,1.116706,1.074717,1.033933,0.994328,0.955877,0.918553,0.882332,0.847191,0.813107,0.780057,0.748020,0.716977,0.686907,0.657790,0.629607,0.602338,0.575964,0.550466,0.525823,0.502017,0.479026,0.456831,0.435410,0.414744,0.394811,0.375590,0.357059,0.339198,0.321983,0.305394,0.289410,0.274007,0.259164,0.244859,0.231071,0.217778,0.204958,0.192590,0.180651,0.169122,0.157979,0.147203,0.136772,0.126665,0.116862,0.107341,0.098082,0.089064,0.080267,0.071671,0.063255,0.054999,0.046882,0.038886,0.030989,0.023172,0.015415,0.007698,
0.047907,0.095850,0.143865,0.191990,0.240260,0.288711,0.337380,0.386302,0.435514,0.485049,0.534943,0.585229,0.635941,0.687109,0.738766,0.790938,0.843653,0.896936,0.950809,1.005291,1.060402,1.116156,1.172569,1.229654,1.287427,1.345906,1.405115,1.465087,1.525866,1.587513,1.650111,1.713764,1.778604,1.844787,1.912487,1.981877,2.053106,2.126238,2.201179,2.277543,2.354461,2.430304,2.502279,2.565853,2.613955,2.635866,2.620408,2.578774,2.521698,2.456268,2.387031,2.316797,2.247210,2.179153,2.113028,2.048947,1.986859,1.926633,1.868109,1.811131,1.755558,1.701276,1.648194,1.596247,1.545392,1.495598,1.446850,1.399141,1.352470,1.306837,1.262245,1.218697,1.176193,1.134733,1.094313,1.054929,1.016572,0.979234,0.942902,0.907563,0.873203,0.839806,0.807355,0.775833,0.745222,0.715503,0.686656,0.658664,0.631507,0.605165,0.579620,0.554850,0.530837,0.507561,0.485002,0.463140,0.441956,0.421429,0.401540,0.382268,0.363593,0.345496,0.327956,0.310952,0.294464,0.278472,0.262956,0.247894,0.233266,0.219051,0.205229,0.191779,0.178681,0.165913,0.153455,0.141287,0.129387,0.117735,0.106309,0.095091,0.084058,0.073189,0.062466,0.051866,0.041369,0.030955,0.020602,0.010291,
0.052196,0.104423,0.156711,0.209090,0.261592,0.314245,0.367080,0.420125,0.473411,0.526964,0.580813,0.634987,0.689513,0.744419,0.799733,0.855483,0.911699,0.968411,1.025649,1.083447,1.141839,1.200859,1.260544,1.320931,1.382057,1.443955,1.506655,1.570179,1.634538,1.699726,1.765717,1.832459,1.899869,1.967831,2.036199,2.104809,2.173502,2.242172,2.310845,2.379809,2.449816,2.522388,2.600267,2.688078,2.793271,2.927457,2.801731,2.705015,2.625712,2.556389,2.492438,2.431131,2.370963,2.311199,2.251566,2.192053,2.132784,2.073933,2.015681,1.958189,1.901590,1.845982,1.791434,1.737990,1.685669,1.634478,1.584411,1.535454,1.487590,1.440799,1.395060,1.350352,1.306658,1.263958,1.222236,1.181479,1.141670,1.102799,1.064851,1.027816,0.991681,0.956434,0.922063,0.888556,0.855899,0.824080,0.793084,0.762897,0.733503,0.704888,0.677036,0.649929,0.623551,0.597885,0.572913,0.548617,0.524980,0.501982,0.479605,0.457831,0.436640,0.416013,0.395931,0.376375,0.357324,0.338761,0.320664,0.303014,0.285791,0.268976,0.252547,0.236487,0.220773,0.205386,0.190306,0.175513,0.160986,0.146705,0.132649,0.118799,0.105134,0.091632,0.078275,0.065040,0.051909,0.038860,0.025872,0.012926,
