0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.002391,0.004820,0.007324,0.009942,0.012716,0.015688,0.018906,0.022419,0.026282,0.030556,0.035307,0.040610,0.046548,0.053212,0.060709,0.069154,0.078679,0.089434,0.101586,0.115325,0.130867,0.148453,0.168359,0.190895,0.216414,0.245314,0.278048,0.315126,0.357128,0.404710,0.458616,0.519687,0.588879,0.667272,0.756091,0.856724,0.970743,1.099930,1.246303,1.099948,0.970780,0.856780,0.756167,0.667369,0.588999,0.519832,0.458787,0.404911,0.357362,0.315397,0.278359,0.245671,0.216822,0.191360,0.168888,0.149055,0.131552,0.116103,0.102469,0.090436,0.079816,0.070443,0.062171,0.054870,0.048427,0.042740,0.037721,0.033291,0.029382,0.025931,0.022886,0.020199,0.017827,0.015733,0.013886,0.012255,0.010816,0.009546,0.008425,0.007435,0.006562,0.005792,0.005112,0.004511,0.003981,0.003514,0.003101,0.002737,0.002416,0.002132,0.001882,0.001661,0.001466,0.001293,0.001141,0.001007,0.000889,0.000785,0.000692,0.000611,0.000539,0.000476,0.000420,0.000370,0.000327,0.000288,0.000254,0.000224,0.000197,0.000174,0.000153,0.000135,0.000118,0.000104,0.000091,0.000080,0.000069,0.000060,0.000052,0.000045,0.000038,0.000032,0.000027,0.000022,0.000017,0.000013,0.000008,0.000004,
0.011631,0.023369,0.035322,0.047597,0.060306,0.073559,0.087472,0.102160,0.117745,0.134347,0.152094,0.171114,0.191539,0.213502,0.237138,0.262582,0.289968,0.319426,0.351080,0.385045,0.421423,0.460296,0.501722,0.545726,0.592291,0.641348,0.692760,0.746308,0.801668,0.858395,0.915887,0.973358,1.029797,1.083925,1.134136,1.178441,1.214386,1.238970,1.248540,1.239148,1.214744,1.178984,1.134871,1.084860,1.030945,0.974732,0.917505,0.860276,0.803836,0.748788,0.695584,0.644550,0.595909,0.549804,0.506310,0.465449,0.427202,0.391520,0.358327,0.327531,0.299026,0.272699,0.248432,0.226104,0.205593,0.186782,0.169554,0.153796,0.139401,0.126266,0.114294,0.103392,0.093475,0.084460,0.076274,0.068846,0.062111,0.056008,0.050482,0.045481,0.040959,0.036871,0.033179,0.029845,0.026837,0.024124,0.021677,0.019473,0.017487,0.015699,0.014090,0.012642,0.011339,0.010168,0.009116,0.008170,0.007321,0.006558,0.005873,0.005258,0.004706,0.004211,0.003767,0.003368,0.003011,0.002690,0.002403,0.002145,0.001914,0.001706,0.001520,0.001352,0.001202,0.001066,0.000944,0.000834,0.000735,0.000644,0.000562,0.000487,0.000419,0.000355,0.000297,0.000242,0.000190,0.000140,0.000092,0.000046,
0.024878,0.049855,0.075032,0.100507,0.126375,0.152730,0.179664,0.207262,0.235606,0.264774,0.294835,0.325853,0.357885,0.390978,0.425170,0.460493,0.496966,0.534601,0.573402,0.613366,0.654485,0.696751,0.740158,0.784712,0.830439,0.877396,0.925686,0.975479,1.027041,1.080758,1.137184,1.197089,1.261521,1.331886,1.410041,1.498414,1.600146,1.719267,1.860906,1.720063,1.601746,1.500833,1.413301,1.336018,1.266563,1.203088,1.144195,1.088845,1.036278,0.985951,0.937486,0.890631,0.845227,0.801183,0.758456,0.717035,0.676931,0.638165,0.600764,0.564754,0.530159,0.496997,0.465280,0.435013,0.406192,0.378806,0.352838,0.328263,0.305051,0.283167,0.262573,0.243225,0.225077,0.208083,0.192191,0.177353,0.163518,0.150635,0.138654,0.127524,0.117199,0.107630,0.098771,0.090578,0.083009,0.076023,0.069581,0.063645,0.058181,0.053155,0.048535,0.044292,0.040399,0.036827,0.033554,0.030556,0.027812,0.025301,0.023005,0.020907,0.018990,0.017240,0.015642,0.014184,0.012854,0.011641,0.010535,0.009526,0.008606,0.007767,0.007002,0.006303,0.005664,0.005080,0.004546,0.004056,0.003605,0.003190,0.002807,0.002452,0.002121,0.001811,0.001520,0.001244,0.000980,0.000727,0.000480,0.000239,
0.035061,0.070181,0.105419,0.140835,0.176487,0.212434,0.248737,0.285454,0.322646,0.360376,0.398705,0.437700,0.477430,0.517967,0.559388,0.601776,0.645221,0.689820,0.735679,0.782911,0.831636,0.881983,0.934083,0.988066,1.044053,1.102148,1.162423,1.224891,1.289490,1.356034,1.424170,1.493311,1.562553,1.630566,1.695456,1.754588,1.804363,1.839940,1.854885,1.842155,1.808806,1.761289,1.704460,1.641932,1.576356,1.509640,1.443132,1.377752,1.314103,1.252555,1.193311,1.136454,1.081987,1.029860,0.979988,0.932271,0.886601,0.842869,0.800972,0.760811,0.722298,0.685354,0.649908,0.615897,0.583267,0.551968,0.521958,0.493197,0.465649,0.439282,0.414066,0.389971,0.366968,0.345029,0.324126,0.304231,0.285317,0.267353,0.250311,0.234162,0.218875,0.204421,0.190768,0.177887,0.165747,0.154316,0.143565,0.133463,0.123981,0.115089,0.106757,0.098959,0.091666,0.084852,0.078489,0.072554,0.067021,0.061868,0.057070,0.052608,0.048459,0.044605,0.041025,0.037702,0.034619,0.031759,0.029106,0.026646,0.024364,0.022248,0.020285,0.018463,0.016770,0.015196,0.013731,0.012365,0.011089,0.009895,0.008774,0.007718,0.006719,0.005772,0.004868,0.004001,0.003165,0.002353,0.001558,0.000776,
0.042850,0.085762,0.128799,0.172024,0.215500,0.259290,0.303458,0.348065,0.393176,0.438852,0.485154,0.532140,0.579869,0.628390,0.677753,0.727998,0.779158,0.831257,0.884307,0.938305,0.993238,1.049075,1.105769,1.163264,1.221491,1.280382,1.339880,1.399955,1.460636,1.522047,1.584459,1.648370,1.714603,1.784441,1.859807,1.943499,2.039498,2.153370,2.292772,2.157812,2.048403,1.956905,1.877776,1.807054,1.741961,1.680594,1.621691,1.564451,1.508396,1.453276,1.398988,1.345527,1.292942,1.241315,1.190735,1.141294,1.093071,1.046137,1.000545,0.956334,0.913530,0.872145,0.832181,0.793630,0.756475,0.720695,0.686263,0.653149,0.621321,0.590744,0.561384,0.533204,0.506171,0.480248,0.455401,0.431598,0.408805,0.386990,0.366123,0.346173,0.327111,0.308907,0.291534,0.274964,0.259170,0.244127,0.229807,0.216185,0.203236,0.190936,0.179259,0.168183,0.157683,0.147736,0.138319,0.129410,0.120987,0.113028,0.105512,0.098418,0.091726,0.085416,0.079469,0.073865,0.068588,0.063618,0.058938,0.054531,0.050382,0.046474,0.042791,0.039319,0.036044,0.032951,0.030026,0.027257,0.024631,0.022134,0.019756,0.017484,0.015307,0.013214,0.011193,0.009234,0.007326,0.005459,0.003622,0.001806,
0.049871,0.099789,0.149801,0.199953,0.250291,0.300858,0.351697,0.402851,0.454356,0.506253,0.558577,0.611363,0.664646,0.718460,0.772840,0.827823,0.883451,0.939770,0.996834,1.054707,1.113465,1.173198,1.234011,1.296029,1.359389,1.424239,1.490730,1.559001,1.629151,1.701205,1.775056,1.850386,1.926552,2.002424,2.076174,2.144979,2.204624,2.248977,2.269294,2.256144,2.218980,2.166569,2.105066,2.038708,1.970340,1.901814,1.834281,1.768407,1.704534,1.642792,1.583178,1.525615,1.469990,1.416174,1.364042,1.313480,1.264389,1.216688,1.170308,1.125200,1.081324,1.038651,0.997158,0.956831,0.917656,0.879626,0.842730,0.806961,0.772310,0.738767,0.706321,0.674958,0.644664,0.615424,0.587219,0.560030,0.533838,0.508621,0.484358,0.461024,0.438598,0.417054,0.396370,0.376521,0.357482,0.339230,0.321740,0.304988,0.288951,0.273604,0.258925,0.244891,0.231480,0.218668,0.206434,0.194757,0.183615,0.172988,0.162854,0.153195,0.143989,0.135218,0.126862,0.118903,0.111322,0.104101,0.097222,0.090668,0.084422,0.078466,0.072785,0.067362,0.062180,0.057224,0.052480,0.047930,0.043561,0.039357,0.035305,0.031389,0.027596,0.023911,0.020320,0.016811,0.013368,0.009979,0.006631,0.003309,
0.055340,0.110719,0.166175,0.221746,0.277472,0.333394,0.389551,0.445987,0.502743,0.559865,0.617397,0.675387,0.733879,0.792923,0.852564,0.912847,0.973814,1.035502,1.097941,1.161151,1.225139,1.289897,1.355397,1.421590,1.488403,1.555742,1.623494,1.691541,1.759779,1.828155,1.896717,1.965701,2.035652,2.107601,2.183314,2.265648,2.359027,2.470110,2.608684,2.480215,2.379260,2.296057,2.223969,2.158595,2.097104,2.037751,1.979529,1.921917,1.864703,1.807862,1.751471,1.695658,1.640565,1.586328,1.533065,1.480873,1.429826,1.379975,1.331352,1.283975,1.237847,1.192961,1.149306,1.106863,1.065611,1.025528,0.986588,0.948770,0.912050,0.876406,0.841815,0.808258,0.775715,0.744166,0.713593,0.683978,0.655304,0.627552,0.600705,0.574746,0.549657,0.525420,0.502017,0.479430,0.457640,0.436629,0.416377,0.396866,0.378076,0.359988,0.342582,0.325838,0.309737,0.294258,0.279383,0.265090,0.251362,0.238177,0.225518,0.213363,0.201695,0.190494,0.179741,0.169418,0.159505,0.149986,0.140841,0.132053,0.123605,0.115477,0.107654,0.100118,0.092851,0.085838,0.079061,0.072505,0.066151,0.059986,0.053991,0.048152,0.042452,0.036876,0.031408,0.026032,0.020734,0.015497,0.010305,0.005145,
0.060144,0.120326,0.180580,0.240944,0.301453,0.362142,0.423043,0.484190,0.545613,0.607340,0.669399,0.731813,0.794605,0.857796,0.921402,0.985443,1.049933,1.114892,1.180341,1.246306,1.312823,1.379940,1.447722,1.516254,1.585645,1.656030,1.727569,1.800438,1.874818,1.950858,2.028629,2.108039,2.188706,2.269767,2.349597,2.425405,2.492663,2.544306,2.569617,2.557423,2.518921,2.464850,2.402300,2.335824,2.268234,2.201179,2.135547,2.071742,2.009881,1.949916,1.891720,1.835137,1.780013,1.726213,1.673623,1.622159,1.571759,1.522379,1.473997,1.426598,1.380178,1.334739,1.290285,1.246822,1.204355,1.162888,1.122422,1.082957,1.044491,1.007019,0.970534,0.935027,0.900486,0.866901,0.834257,0.802541,0.771737,0.741830,0.712803,0.684640,0.657324,0.630838,0.605165,0.580289,0.556190,0.532853,0.510260,0.488394,0.467236,0.446770,0.426978,0.407842,0.389345,0.371469,0.354196,0.337509,0.321390,0.305821,0.290784,0.276261,0.262236,0.248689,0.235603,0.222960,0.210743,0.198934,0.187514,0.176467,0.165776,0.155421,0.145387,0.135655,0.126208,0.117030,0.108103,0.099409,0.090932,0.082655,0.074561,0.066633,0.058854,0.051208,0.043677,0.036246,0.028898,0.021616,0.014383,0.007183,
0.064199,0.128425,0.192704,0.257063,0.321529,0.386129,0.450891,0.515843,0.581013,0.646432,0.712130,0.778141,0.844497,0.911235,0.978391,1.046004,1.114114,1.182758,1.251972,1.321789,1.392234,1.463319,1.535042,1.607380,1.680282,1.753670,1.827429,1.901417,1.975474,2.049443,2.123221,2.196838,2.270585,2.345218,2.422261,2.504461,2.596446,2.705668,2.843744,2.721771,2.628674,2.552861,2.486902,2.426191,2.368006,2.310845,2.253975,2.197127,2.140295,2.083605,2.027235,1.971369,1.916173,1.861780,1.808295,1.755789,1.704307,1.653875,1.604501,1.556182,1.508909,1.462667,1.417438,1.373205,1.329952,1.287661,1.246318,1.205909,1.166423,1.127848,1.090175,1.053393,1.017493,0.982467,0.948304,0.914997,0.882534,0.850905,0.820101,0.790109,0.760918,0.732515,0.704888,0.678024,0.651908,0.626526,0.601864,0.577907,0.554639,0.532046,0.510111,0.488819,0.468154,0.448098,0.428637,0.409753,0.391430,0.373652,0.356401,0.339661,0.323415,0.307645,0.292337,0.277471,0.263031,0.249001,0.235363,0.222100,0.209196,0.196632,0.184392,0.172459,0.160816,0.149445,0.138330,0.127454,0.116798,0.106348,0.096084,0.085991,0.076051,0.066247,0.056562,0.046979,0.037481,0.028051,0.018673,0.009328,
